[1/5] stripped already present (cached)
[2/5] precomputing candidate fn tuples (K=10 + K=20)...
[3/5] sweeping ALL OEIS A-lines at K=10 against 20 candidate fn...
[4/5] K=20 coincidence filter over 1707 K=10 hits...
[5/5] full-sweep report:
candidate fn        : 20
OEIS seq swept (>=K): 374047
match (K=10)        : 1707
  K=20 survives=yes : 336
  K=20 coincidence  : 1334  (matched K=10, diverges by K=20)
  K=20 na (<20 terms): 37

=== hits (fn  oeis_id  k10_tuple  k20_survives) ===
n	A098314	1,2,3,4,5,6,7,8,9,10	no
n	A098451	1,2,3,4,5,6,7,8,9,10	no
n	A098452	1,2,3,4,5,6,7,8,9,10	no
n	A099469	1,2,3,4,5,6,7,8,9,10	no
n	A100952	1,2,3,4,5,6,7,8,9,10	no
n	A101170	1,2,3,4,5,6,7,8,9,10	no
n	A101318	1,2,3,4,5,6,7,8,9,10	no
n	A101373	1,2,3,4,5,6,7,8,9,10	no
n	A101947	1,2,3,4,5,6,7,8,9,10	no
n	A102450	1,2,3,4,5,6,7,8,9,10	no
n	A102452	1,2,3,4,5,6,7,8,9,10	no
n	A102576	1,2,3,4,5,6,7,8,9,10	no
n	A102800	1,2,3,4,5,6,7,8,9,10	no
n	A103969	1,2,3,4,5,6,7,8,9,10	no
n	A105119	1,2,3,4,5,6,7,8,9,10	no
n	A107602	1,2,3,4,5,6,7,8,9,10	yes
n	A108193	1,2,3,4,5,6,7,8,9,10	no
n	A108548	1,2,3,4,5,6,7,8,9,10	no
n	A108549	1,2,3,4,5,6,7,8,9,10	no
n	A108864	1,2,3,4,5,6,7,8,9,10	no
n	A108897	1,2,3,4,5,6,7,8,9,10	no
n	A110029	1,2,3,4,5,6,7,8,9,10	no
n	A110303	1,2,3,4,5,6,7,8,9,10	no
n	A110304	1,2,3,4,5,6,7,8,9,10	no
n	A110548	1,2,3,4,5,6,7,8,9,10	no
n	A110806	1,2,3,4,5,6,7,8,9,10	no
n	A111470	1,2,3,4,5,6,7,8,9,10	no
n	A111705	1,2,3,4,5,6,7,8,9,10	no
n	A113586	1,2,3,4,5,6,7,8,9,10	no
n	A113763	1,2,3,4,5,6,7,8,9,10	no
n	A114801	1,2,3,4,5,6,7,8,9,10	no
n	A114802	1,2,3,4,5,6,7,8,9,10	no
n	A114886	1,2,3,4,5,6,7,8,9,10	no
n	A115060	1,2,3,4,5,6,7,8,9,10	no
n	A115063	1,2,3,4,5,6,7,8,9,10	no
n	A115105	1,2,3,4,5,6,7,8,9,10	no
n	A116069	1,2,3,4,5,6,7,8,9,10	no
n	A117230	1,2,3,4,5,6,7,8,9,10	no
n	A117241	1,2,3,4,5,6,7,8,9,10	no
n	A117296	1,2,3,4,5,6,7,8,9,10	no
n	A117325	1,2,3,4,5,6,7,8,9,10	no
n	A117657	1,2,3,4,5,6,7,8,9,10	no
n	A117804	1,2,3,4,5,6,7,8,9,10	no
n	A117923	1,2,3,4,5,6,7,8,9,10	no
n	A117924	1,2,3,4,5,6,7,8,9,10	no
n	A119885	1,2,3,4,5,6,7,8,9,10	no
n	A120003	1,2,3,4,5,6,7,8,9,10	no
n	A120951	1,2,3,4,5,6,7,8,9,10	yes
n	A121176	1,2,3,4,5,6,7,8,9,10	no
n	A121684	1,2,3,4,5,6,7,8,9,10	no
n	A121761	1,2,3,4,5,6,7,8,9,10	no
n	A122079	1,2,3,4,5,6,7,8,9,10	yes
n	A122254	1,2,3,4,5,6,7,8,9,10	no
n	A122256	1,2,3,4,5,6,7,8,9,10	no
n	A122260	1,2,3,4,5,6,7,8,9,10	no
n	A122262	1,2,3,4,5,6,7,8,9,10	no
n	A122526	1,2,3,4,5,6,7,8,9,10	no
n	A122618	1,2,3,4,5,6,7,8,9,10	no
n	A122937	1,2,3,4,5,6,7,8,9,10	no
n	A123093	1,2,3,4,5,6,7,8,9,10	no
n	A124231	1,2,3,4,5,6,7,8,9,10	yes
n	A125121	1,2,3,4,5,6,7,8,9,10	no
n	A125289	1,2,3,4,5,6,7,8,9,10	no
n	A125668	1,2,3,4,5,6,7,8,9,10	no
n	A129304	1,2,3,4,5,6,7,8,9,10	no
n	A129523	1,2,3,4,5,6,7,8,9,10	no
n	A130224	1,2,3,4,5,6,7,8,9,10	no
n	A130446	1,2,3,4,5,6,7,8,9,10	yes
n	A131881	1,2,3,4,5,6,7,8,9,10	no
n	A132016	1,2,3,4,5,6,7,8,9,10	yes
n	A132030	1,2,3,4,5,6,7,8,9,10	no
n	A132031	1,2,3,4,5,6,7,8,9,10	no
n	A132032	1,2,3,4,5,6,7,8,9,10	no
n	A132033	1,2,3,4,5,6,7,8,9,10	no
n	A132086	1,2,3,4,5,6,7,8,9,10	yes
